id,name,category,original_type,address,town,lng,lat,rating,has_nonheritage,nonheritage_match,query_type
B0L2D47953,狮兄醒狮美食,其他,餐饮服务;中餐厅;中餐厅,长江路与泰山路交叉口东北380米,桂城街道,113.239078,23.028002,3.7,True,醒狮,关键词:醒狮
B0LU5RM0LP,佛山鸿运舞狮醒狮团队,自然景观,科教文化服务;文艺团体;文艺团体,西便二街一巷与机海线交叉口东60米,大沥镇,113.066925,23.069175,0,True,醒狮,关键词:醒狮
B0J6MHFQO4,跳动大狮·醒狮园,体育设施,体育休闲服务;休闲场所;休闲场所,桂城街道怡海路南海壹品广场11号楼首层04A商铺之一,桂城街道,113.161825,23.020125,3.4,True,醒狮,关键词:醒狮
B0HKNSNSGH,舞醒狮雕塑,自然景观,风景名胜;风景名胜相关;旅游景点,赤山大道与宏赤线交叉口西北20米,里水镇,113.139349,23.217173,3.2,True,醒狮,关键词:醒狮
B0FFHEBQKT,兴贤醒狮武术协会,其他,政府机构及社会团体;社会团体;行业协会,兴贤大道与后山大街交叉口东南60米,大沥镇,113.077239,23.123392,0,True,醒狮,关键词:醒狮
B0FFHDME1C,泌冲传承醒狮武会,其他,政府机构及社会团体;社会团体;社会团体相关,伯奇路与东南大街交叉口西160米,里水镇,113.186994,23.136807,0,True,醒狮,关键词:醒狮
B0FFKU59UU,穆院同义堂醒狮武术会,其他,政府机构及社会团体;社会团体;社会团体相关,穆院中约大街西50米穆院学校附近,狮山镇,113.020244,23.123671,4.0,True,醒狮,关键词:醒狮
B0LUU7N97W,何思成堂醒狮团,休闲娱乐,体育休闲服务;度假疗养场所;度假村,龙高路辅路与太高线交叉口东北120米,西樵镇,112.925045,22.87829,2.8,True,醒狮,关键词:醒狮
B0L3H79G4T,罗村下罗沙体育协会醒狮队,体育设施,政府机构及社会团体;社会团体;社会团体相关,新朗路与沿江南路交叉口东南300米,丹灶镇,113.049233,23.038513,0,True,醒狮,关键词:醒狮
B0K60M5L7O,龙舟潮墟,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,夏南二大街与石溪大街交叉口东北20米,桂城街道,113.179967,23.056987,3.4,True,龙舟,关键词:龙舟
B0LBC5E0J5,璜矶龙舟广场,公园绿地,商务住宅;住宅区;社区中心,,西樵镇,112.971243,22.864106,3.7,True,龙舟,关键词:龙舟
B0J0A73LD2,荷村龙舟基地,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,横江海滨路高铁桥底旁,狮山镇,112.921425,23.094575,4.1,True,龙舟,关键词:龙舟
B0LD3SFR5N,敦根水上龙舟乐园,自然景观,风景名胜;风景名胜相关;旅游景点,敦根一组敦根社区南阳组55号104,丹灶镇,113.000148,22.869621,3.3,True,龙舟,关键词:龙舟
B0L3LCQEAL,白沙龙舟训练基地,其他,科教文化服务;培训机构;培训机构,教育路2号,里水镇,113.211707,23.137474,3.7,True,龙舟,关键词:龙舟
B0LDVU0HUP,龙舟凯旋码头,其他,公司企业;公司企业;公司企业,桂丹路入口与桂丹路出口交叉口西北340米,大沥镇,113.106804,23.067577,0,True,龙舟,关键词:龙舟
B0LD05GIYP,西樵纳德利龙舟基地,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,锦湖大道6号,西樵镇,112.959511,22.937788,4.0,True,龙舟,关键词:龙舟
B0FFLAE5UU,石溪龙舟会,其他,政府机构及社会团体;社会团体;社会团体相关,石溪大街与夏南二大街交叉口东120米,桂城街道,113.181079,23.057012,0,True,龙舟,关键词:龙舟
B0LDGABKU4,南金龙舟训练基地,其他,科教文化服务;培训机构;培训机构,运河大道13号,丹灶镇,113.03201,22.891561,3.3,True,龙舟,关键词:龙舟
B0GD15O0X8,麻奢龙舟基地,体育设施,体育休闲服务;休闲场所;休闲场所,麻奢新星村168号,里水镇,113.127023,23.207222,4.3,True,龙舟,关键词:龙舟
B0KAHS0G1M,满祝龙舟训练基地,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,桂阳大道1-17号,丹灶镇,112.938504,22.974536,3.5,True,龙舟,关键词:龙舟
B0FFL5JNEE,南海圣堂龙舟基地,其他,公司企业;公司;公司,步头路与圣堂大道交叉口东南120米,里水镇,113.149468,23.124151,0,True,龙舟,关键词:龙舟
B0I2ALNLW1,龙成龙舟训练基地,其他,科教文化服务;培训机构;培训机构,新安村青云村民小组,狮山镇,112.971775,23.065136,3.8,True,龙舟,关键词:龙舟
B0LG31A296,上海村龙舟文化公园,自然景观,风景名胜;公园广场;公园,上海村大道与平西大道交叉口西北260米,桂城街道,113.179298,23.020914,3.1,True,龙舟,关键词:龙舟
B0KBFRWT3E,沙步龙舟训练基地,其他,科教文化服务;培训机构;培训机构,工业大道65号,里水镇,113.151241,23.125813,4.1,True,龙舟,关键词:龙舟
B0FFMAOIQ4,上林龙舟俱乐部,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,丹灶镇东升南路,丹灶镇,112.933306,23.013488,4.1,True,龙舟,关键词:龙舟
B0LRDM649D,三甲龙舟基地,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,金沙共享菜园东南侧60米,狮山镇,112.944759,23.070493,3.9,True,龙舟,关键词:龙舟
B0FFHCWNWM,九江璜矶龙舟训练基地,其他,科教文化服务;培训机构;培训机构,九江镇璜矶大道1号,九江镇,112.970452,22.863811,4.4,True,龙舟,关键词:龙舟
B0L3ASRRVN,盐步龙涌龙舟训练基地,其他,科教文化服务;培训机构;培训机构,穗盐西路与佛山一环路交叉口东160米,大沥镇,113.169175,23.091025,3.3,True,龙舟,关键词:龙舟
B0LRF577VK,新桂村龙舟训练基地,其他,科教文化服务;培训机构;培训机构,西区三横路15号,桂城街道,113.160154,23.075858,3.8,True,龙舟,关键词:龙舟
B0FFJ3H5M7,杏头龙舟基地,其他,公司企业;公司企业;公司企业,樵丹路跨线桥与樵高路交叉口东南200米,西樵镇,112.959544,22.944862,3.7,True,龙舟,关键词:龙舟
B0L099E25J,西岸龙舟训练基地,其他,科教文化服务;培训机构;培训机构,中西线与西岸大道交叉口东南480米,丹灶镇,112.978875,23.014425,3.3,True,龙舟,关键词:龙舟
B0KUALZQSM,九江龙舟研学营地,体育设施,体育休闲服务;休闲场所;休闲场所,向北坊西北侧,九江镇,112.970384,22.863514,4.4,True,龙舟,关键词:龙舟
B0LRKMGUZL,新联龙舟训练基地,其他,科教文化服务;培训机构;培训机构,尚晟路与海琴湾大道交叉口西北220米,狮山镇,112.973525,23.060325,3.3,True,龙舟,关键词:龙舟
B0IDAZ26VJ,东平龙舟训练基地,其他,科教文化服务;培训机构;培训机构,丹灶镇新安社区北江边,丹灶镇,112.973048,23.06111,3.7,True,龙舟,关键词:龙舟
B0HAMR1FF2,大沥镇联安武术龙狮龙舟训练基地,体育设施,科教文化服务;培训机构;培训机构|体育休闲服务;体育休闲服务场所;体育休闲服务场所,联安大道44号,大沥镇,113.167227,23.096652,3.3,True,醒狮;龙舟,关键词:龙舟
B0KB2ZN84V,高海龙舟训练基地,其他,科教文化服务;培训机构;培训机构,丹灶镇金沙高海海口大道南一巷1号,丹灶镇,112.953945,23.050294,4.0,True,龙舟,关键词:龙舟
B0KKPLAYOH,丹灶镇开心龙舟俱乐部,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,先生古道5号,丹灶镇,112.971988,23.064471,4.0,True,龙舟,关键词:龙舟
B0FFL1L4BD,龙舟码头游客中心,其他,生活服务;生活服务场所;生活服务场所,北沙路与邓岗西门路交叉口西北480米,里水镇,113.150536,23.194627,4.0,True,龙舟,关键词:龙舟
B0K1TXUIKK,下安白沙龙舟训练基地,其他,科教文化服务;培训机构;培训机构,大街一巷36号,丹灶镇,112.979836,22.992937,4.0,True,龙舟,关键词:龙舟
B0LAJOXO3I,东秀高村龙舟训练基地,其他,科教文化服务;培训机构;培训机构,水秀一路与花涧六街交叉口东北180米,里水镇,113.207843,23.084052,3.9,True,龙舟,关键词:龙舟
B0G0CHVBLJ,花海流潮龙舟训练基地,其他,科教文化服务;培训机构;培训机构,里水镇流潮水口大道,里水镇,113.173717,23.173001,3.9,True,龙舟,关键词:龙舟
B0L309MIPV,东联龙舟训练基地,其他,科教文化服务;培训机构;培训机构,水口路与马陆线交叉口东北400米,狮山镇,112.949425,23.105375,3.5,True,龙舟,关键词:龙舟
B0L309MIL5,黄岐罗村龙舟训练基地,其他,科教文化服务;培训机构;培训机构,丝绸仓路与龙德路交叉口东120米,大沥镇,113.201325,23.120075,3.8,True,龙舟,关键词:龙舟
B0LDNR03L0,镇南龙舟训练基地,其他,科教文化服务;培训机构;培训机构,龙良线与良涌东大道交叉口东80米,西樵镇,112.947379,22.876042,3.9,True,龙舟,关键词:龙舟
B0KA4ZED8K,狮南龙舟训练基地,其他,科教文化服务;培训机构;培训机构,桥市街一巷狮南村委会旁,狮山镇,112.965331,23.123293,4.1,True,龙舟,关键词:龙舟
B0LRCUGIZR,西樵华星龙舟训练基地,其他,科教文化服务;培训机构;培训机构,太源西大道2号,西樵镇,112.938414,23.000738,3.8,True,龙舟,关键词:龙舟
B02F50UTEB,广府龙舟文化(纳德利)体验基地,其他,公司企业;工厂;工厂|科教文化服务;科教文化场所;科教文化场所,东向街与银海街交叉口东50米,里水镇,113.155741,23.275541,4.4,True,龙舟,关键词:龙舟
B0G2ZRHHSR,新精武极一功夫会馆(佛山校区),自然景观,体育休闲服务;体育休闲服务场所;体育休闲服务场所,南海大道北84号越秀悦汇天地B区3楼(桂城地铁口),桂城街道,113.142573,23.031358,4.4,False,,关键词:武术
B02F50YKO5,南海黄飞鸿中联龙狮训练俱乐部,其他,科教文化服务;培训机构;培训机构,大沥镇黄岐名雅花园1号,西樵镇,113.17817,23.134574,4.3,True,醒狮,关键词:武术
B0FFFS82FW,关氏咏春拳馆,其他,科教文化服务;培训机构;培训机构,丹灶镇黎岗头新区三巷1号,丹灶镇,112.915347,23.048109,4.5,True,咏春拳,关键词:武术
B0H0KUO96I,GP综合格斗馆,体育设施,体育休闲服务;运动场馆;运动场所,桂城桂澜中路环宇城旁南丰村2层,桂城街道,113.158608,23.042017,4.4,False,,关键词:武术
B0LG2RKF8O,佛山温拿格斗训练基地温拿拳馆,自然景观,体育休闲服务;运动场馆;运动场所,西樵镇西岸社区城中路151号(佛山市南海佰悦锦盛农业科技有限公司)内自编二号住所申报,西樵镇,112.876485,22.877859,4.4,False,,关键词:武术
B0HUACAV4I,盛武搏击健身俱乐部(凯德百货大楼店),体育设施,体育休闲服务;运动场馆;健身中心,黄岐和华广场,大沥镇,113.183473,23.103702,4.4,False,,关键词:武术
B0IAL738RH,能量搏击俱乐部(南海新经济小镇店),体育设施,体育休闲服务;运动场馆;运动场所,桂城街道夏南路一号南海新经济产业内自编B栋110室,桂城街道,113.174976,23.058232,4.4,False,,关键词:武术
B0I3VKCOMO,木村健身·搏击工作室,体育设施,体育休闲服务;运动场馆;健身中心,桂城街道中海锦苑12座128,桂城街道,113.189993,23.031185,3.9,False,,关键词:武术
B0LDR5DQJF,赤焰泰拳俱乐部,体育设施,体育休闲服务;运动场馆;运动场所,黄岐渤海路35号黄岐文体中心三楼C-L301B赤焰泰拳(B座电梯直上),大沥镇,113.18193,23.112826,4.1,False,,关键词:武术
B0FFGT55VP,菲思搏击健身俱乐部(罗村店),体育设施,体育休闲服务;运动场馆;运动场所,狮山镇罗村沿江北路2号金船湾广场A座2层,狮山镇,113.046366,23.058768,3.8,False,,关键词:武术
B0FFH5QIV5,绍雷陈家沟太极拳俱乐部(金穗楼店),体育设施,体育休闲服务;运动场馆;运动场所,海三路51号金穗楼2层,桂城街道,113.143349,23.047851,3.8,False,,关键词:武术
B0J3DSJE25,TRIBE部落格斗健身工作室(丽致汇广场店),公园绿地,体育休闲服务;运动场馆;运动场所,海八东路38号丽致汇广场2号电梯6楼6606号,桂城街道,113.149858,23.065649,4.1,False,,关键词:武术
B0LRRYJHM5,金沙洲格斗公园·蜘蛛巴柔,自然景观,风景名胜;公园广场;公园|体育休闲服务;体育休闲服务场所;体育休闲服务场所,建设大道96号浪险猴中心2楼231,里水镇,113.203207,23.141995,4.0,False,,关键词:武术
B0LA69D4KB,马国超太极拳馆(凯泰中心店),体育设施,体育休闲服务;运动场馆;运动场所,夏西民间金融街凯泰中心二楼205A马国超太极拳馆,桂城街道,113.160904,23.049399,4.4,False,,关键词:武术
B0FFHGMMKR,洲表村西里聚英堂龙狮团训练基地,体育设施,科教文化服务;培训机构;培训机构|体育休闲服务;体育休闲服务场所;体育休闲服务场所,松轩街与海五路交叉路口洲表村西里,桂城街道,113.166891,23.053348,4.3,True,醒狮,关键词:武术
B0K6ZUY3QB,中泰搏击训练营(万利广场店),公园绿地,体育休闲服务;运动场馆;运动场所,里水大道中58号万利广场三楼,里水镇,113.152757,23.179246,4.0,False,,关键词:武术
B0I0AU6CYW,新精武极一功夫会馆(南海校区),体育设施,体育休闲服务;运动场馆;运动场所,广佛一路98号黄岐嘉洲广场3楼,大沥镇,113.188558,23.108094,4.1,False,,关键词:武术
B0K6M9B91N,佛山忠艺龙狮训练基地,自然景观,科教文化服务;科教文化场所;科教文化场所,颜峰大道8号,大沥镇,113.091585,23.133742,4.3,True,醒狮,关键词:武术
B0KUZXPZPQ,家胜搏击俱乐部,体育设施,体育休闲服务;运动场馆;运动场所,俊景凤凰庭南门左侧2号铺,狮山镇,113.003773,23.125224,4.2,False,,关键词:武术
B0FFIHMC4B,黄佰祥武术馆,非遗体验,体育休闲服务;体育休闲服务场所;体育休闲服务场所,九江镇教北路,九江镇,113.032853,22.915141,4.2,False,,关键词:武术
B0H2OSBS4O,拳风社拳击馆,体育设施,体育休闲服务;运动场馆;运动场所,东信南路3号,桂城街道,113.195863,23.033064,4.2,False,,关键词:武术
B0JRUUTIK8,一尊格斗,体育设施,体育休闲服务;运动场馆;运动场所,西樵镇解放路解放联队三楼一尊格斗,西樵镇,112.988339,22.949047,4.1,False,,关键词:武术
B0FFLN9Y6X,南海耀保咏春拳馆(家天下·家居广场店),公园绿地,体育休闲服务;运动场馆;运动场所,佛平路家天下广场A区G层028-031铺,桂城街道,113.153575,23.040725,4.0,True,咏春拳,关键词:武术
B0JBT57M9A,GF 搏击工作室,体育设施,体育休闲服务;运动场馆;运动场所,大沥镇中海金沙湾A15-103,大沥镇,113.205185,23.138643,3.8,False,,关键词:武术
B0K6BRHDB3,东悦武道盐步道馆(跆拳道空手道培训),其他,科教文化服务;科教文化场所;科教文化场所,大沥镇盐秀路15号和兴商业大厦2层201至204,大沥镇,113.196078,23.089915,3.9,False,,关键词:武术
B0FFKSRJX8,弘武功夫馆,体育设施,体育休闲服务;运动场馆;运动场所,狮山镇源富广场二层a210号,狮山镇,113.101894,23.1388,3.9,False,,关键词:武术
B0JB1S9TBT,张红山咏春拳,自然景观,体育休闲服务;运动场馆;运动场所,伯奇路与大巷街交叉口东南20米(泌冲小学公交站对面),里水镇,113.188419,23.139859,4.0,True,咏春拳,关键词:武术
B0IGH7E3AM,胜林格斗俱乐部(沙田中心2期店),体育设施,体育休闲服务;运动场馆;运动场所,里水镇里广路9号沙田中心B区3楼,里水镇,113.20607,23.177277,4.1,False,,关键词:武术
B0KR6SF6NK,天际泰拳击俱乐部,体育设施,体育休闲服务;运动场馆;运动场所,桂城街道佛平四路8号,桂城街道,113.185707,23.032757,4.3,False,,关键词:武术
B0FFJ2NXUY,尚礼跆拳道(悦汇广场·南海A区店),公园绿地,体育休闲服务;体育休闲服务场所;体育休闲服务场所,南海大道北81号悦汇广场·南海A区F5层,桂城街道,113.141425,23.030675,4.0,False,,关键词:武术
B0I6D5VTJT,桂城姚才姚祺咏春拳馆,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,海五路和基花园南区4号铺,桂城街道,113.138911,23.055289,3.9,True,咏春拳,关键词:武术
B0J2XZUNX6,柔侠,体育设施,体育休闲服务;运动场馆;运动场所,大沥伟业华誉豪庭3栋,大沥镇,113.120657,23.104772,4.1,False,,关键词:武术
B0HDGLNQDK,康维咏春武术馆,非遗体验,体育休闲服务;运动场馆;运动场所,黄岐岐西路68号岐丰大厦2层301-3,大沥镇,113.189508,23.115665,3.6,True,咏春拳,关键词:武术
B0FFJQ3NVX,龙飞散打搏击俱乐部,体育设施,体育休闲服务;运动场馆;运动场所,万荟玖珑小区东门对面2层,里水镇,113.145571,23.124186,4.0,False,,关键词:武术
B0JA5ZJJZ1,格斗虎搏击俱乐部,体育设施,体育休闲服务;运动场馆;运动场所,港口路6号国际创智园一区一号楼302,桂城街道,113.246247,23.031112,3.9,False,,关键词:武术
B02F50XHZA,张红山咏春拳馆,自然景观,体育休闲服务;运动场馆;运动场所,黄岐渤海路6号三楼,大沥镇,113.180826,23.117612,3.9,True,咏春拳,关键词:武术
B0G2MBVP2L,红飞格斗俱乐部(里水店),体育设施,体育休闲服务;运动场馆;运动场所,里水大道南保利紫山商业街8栋2楼,里水镇,113.159582,23.154454,4.2,False,,关键词:武术
B0K3U7LEL2,GP综合格斗职业训练基地,体育设施,体育休闲服务;运动场馆;运动场所,公韵岚,桂城街道,113.202914,23.030284,4.2,False,,关键词:武术
B0LBNZB04J,闪电搏击俱乐部,体育设施,体育休闲服务;运动场馆;运动场所,九江镇沙头嘉辰公馆二楼,九江镇,113.016981,22.911847,3.8,False,,关键词:武术
B0H2A78DWC,南圣跆拳道(亿美商业楼店),体育设施,体育休闲服务;运动场馆;跆拳道场馆,丹灶镇华峰路亿美商业楼3号门五楼,丹灶镇,112.912786,23.039386,3.9,False,,关键词:武术
B0FFMDQLX9,黄岐发景跆拳道培训中心,体育设施,体育休闲服务;运动场馆;跆拳道场馆|科教文化服务;培训机构;培训机构,南海路想唱就KTV3楼,大沥镇,113.192694,23.106881,4.1,False,,关键词:武术
B0KR7PMQ46,蓝盾格斗俱乐部,体育设施,体育休闲服务;运动场馆;运动场所,里水镇里广路众富里广场2层,里水镇,113.197382,23.185052,4.0,False,,关键词:武术
B0J1HH7EZB,贝力亚搏击俱乐部中心,体育设施,体育休闲服务;运动场馆;运动场所,九江镇大正路北1号陈汉兴综合楼4楼1号室,九江镇,113.012719,22.840668,3.7,False,,关键词:武术
B0FFFSQEM9,广东省精武会大沥杏花武馆,其他,医疗保健服务;诊所;诊所,大沥镇联窖路沥中兴盛综合楼1座,大沥镇,113.129977,23.117915,4.1,False,,关键词:武术
B0KKFCOWDD,黄氏格斗基地,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,平地村福地五巷5号,里水镇,113.158565,23.118533,3.4,False,,关键词:武术
B0FFI7Y2RQ,佛山真武跆拳道馆(海景花园店),自然景观,体育休闲服务;运动场馆;跆拳道场馆,桂城海六路21号海景花园,桂城街道,113.143771,23.060161,3.8,False,,关键词:武术
B0KUS7QCFG,鹏博功夫馆,体育设施,体育休闲服务;运动场馆;运动场所,大沥镇香基路卢约楼二楼鹏博功夫馆,大沥镇,113.122753,23.120032,4.1,False,,关键词:武术
B0FFHQSEE1,弘海咏春搏击俱乐部,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,华翠北路(华翠路地铁站B2口步行170米),桂城街道,113.164719,23.038039,3.9,True,咏春拳,关键词:武术
B0FFFV6090,郑氏跆拳道馆,体育设施,体育休闲服务;运动场馆;跆拳道场馆,桂城平洲东信南路8号(平西地铁站A口步行440米),桂城街道,113.196928,23.031537,3.5,False,,关键词:武术
B0J02HLWPU,红飞格斗俱乐部(小塘店),体育设施,体育休闲服务;运动场馆;运动场所,狮山镇小塘上林苑A家家居2层,狮山镇,112.988224,23.085918,3.9,False,,关键词:武术
B0JR2RDGYF,耀学跆拳道(中建广场V+MALL店),公园绿地,体育休闲服务;运动场馆;跆拳道场馆,南海大道北8号,桂城街道,113.140649,23.061671,3.4,False,,关键词:武术
B0I66ZH9ZO,尚武龙搏击馆(长信银湾馆),体育设施,体育休闲服务;运动场馆;运动场所,狮山镇罗村大道中2号1区长信银湾花园1层P85铺,狮山镇,113.034362,23.052926,4.1,False,,关键词:武术
B0FFL4CJE2,德易国际跆拳道南海馆(西苑大厦店),体育设施,体育休闲服务;运动场馆;跆拳道场馆,大沥镇鄱阳路112号二楼,大沥镇,113.188317,23.116418,3.9,False,,关键词:武术
B0FFI6UZ55,洲表咏春拳馆,体育设施,体育休闲服务;运动场馆;运动场所,清风路与松轩街交叉口东60米,桂城街道,113.167264,23.053259,4.5,True,咏春拳,关键词:武术
B0JK9CF1W1,军杰武馆(里水店),体育设施,体育休闲服务;运动场馆;运动场所,里广路164号华纺酒店二楼,里水镇,113.169736,23.193015,4.3,False,,关键词:武术
B0JASCDJLF,佛山市螳螂拳空翻特技培训基地,自然景观,科教文化服务;科教文化场所;科教文化场所,丽雅苑幼儿园西北门四楼,桂城街道,113.137203,23.049855,4.1,False,,关键词:武术
B0K0HZDEYH,佛山钲道咏春拳馆,自然景观,体育休闲服务;运动场馆;运动场所,佛山市南海区桂城街道叠北社区东胜村206号,桂城街道,113.12736,23.064402,3.3,True,咏春拳,关键词:武术
B0LG518T2U,红黄虎少儿体能运动馆(嘉洲广场店),公园绿地,科教文化服务;培训机构;培训机构,里水嘉洲广场三楼红黄虎少儿体能,里水镇,113.147275,23.170325,3.8,False,,关键词:武术
B0FFMDBB69,龙武武术跆拳道馆,体育设施,体育休闲服务;运动场馆;跆拳道场馆,樵乐路西樵民乐综合市场,西樵镇,112.954388,22.959528,3.8,False,,关键词:武术
B0HUTAXPJ4,佛山国鼎武术龙狮团,自然景观,科教文化服务;文艺团体;文艺团体,西樵镇海北东路西吴村工业区一号,西樵镇,112.988731,22.947713,4.0,True,醒狮,关键词:武术
B0J16NW7UC,泓名跆拳道教育(万利广场店),公园绿地,体育休闲服务;运动场馆;跆拳道场馆,万利广场,里水镇,113.153307,23.17887,3.7,False,,关键词:武术
B0JR6AID3B,ACU跆拳道(佛山南海大沥嘉洲广场店),自然景观,体育休闲服务;运动场馆;跆拳道场馆,广佛一路98号嘉洲广场(佛山南海大沥店)3F层,大沥镇,113.188527,23.108368,3.4,False,,关键词:武术
B0KUD1XUT5,广东嘉冠跆拳道馆,体育设施,体育休闲服务;运动场馆;跆拳道场馆,轻纺一路与轻纺一横路交叉口西北20米,里水镇,113.158794,23.111999,3.4,False,,关键词:武术
B0K2J9VTV5,仁义咏春拳馆(礌岗公园分馆),自然景观,体育休闲服务;运动场馆;运动场所,礌岗公园-魁星阁北侧,桂城街道,113.14624,23.040794,3.7,True,咏春拳,关键词:武术
B0JUDMT1NI,九江上东周馆,体育设施,体育休闲服务;运动场馆;运动场所,九江镇上东四路村南一队334号,九江镇,113.032404,22.819731,4.2,False,,关键词:武术
B0LDLNIC1T,一越搏击格斗馆,体育设施,体育休闲服务;运动场馆;运动场所,海北广场2期(金沙洲店),里水镇,113.188292,23.1306,4.3,False,,关键词:武术
B0KD0R3B8W,圣力搏击俱乐部,体育设施,体育休闲服务;运动场馆;运动场所,九江镇新堤西路43号嘉盈广场3楼301号,九江镇,112.990543,22.833661,4.1,False,,关键词:武术
B0FFIWKZ0P,龙虎武堂,自然景观,风景名胜;风景名胜相关;旅游景点,中央电视台南海影视城内(西南角),大沥镇,113.104442,23.184029,4.4,False,,关键词:武术
B0HGCXJNEZ,九江振兴武术馆(植槐里办事处),非遗体验,体育休闲服务;运动场馆;运动场所,九江镇上东奇山村东风队332号,九江镇,113.019425,22.830125,4.0,False,,关键词:武术
B0JGGHNC8F,武将搏击俱乐部,体育设施,体育休闲服务;运动场馆;运动场所,大沥镇万荟玖珑5栋商铺113-114号,大沥镇,113.144484,23.124878,3.3,False,,关键词:武术
B0HA9H6LOR,ONE MORE,体育设施,体育休闲服务;娱乐场所;酒吧,华翠南路6号佳盛国际广场F1层,桂城街道,113.165642,23.032419,4.0,False,,关键词:武术
B0G3UX41UA,佛山市源武星创跆拳道,自然景观,体育休闲服务;运动场馆;跆拳道场馆,桂城街道永胜东路4号金域花园一区26座202铺二楼,桂城街道,113.172441,23.064575,4.1,False,,关键词:武术
B0IAG56TZ9,张氏内家拳功夫馆(海印桂闲城店),体育设施,体育休闲服务;运动场馆;运动场所,桂平中路32号海印闲城B座写字楼C313,桂城街道,113.184774,23.027714,4.0,False,,关键词:武术
B0IROZXQ6N,聚贤堂第六训练基地(关西一街),其他,餐饮服务;餐饮相关场所;餐饮相关,桂城叠北东胜球场桥头,桂城街道,112.946759,22.962234,4.0,False,,关键词:武术
B0HDRZS9CI,腾龙禅武门佛山总部,自然景观,科教文化服务;培训机构;培训机构,解放路西,丹灶镇,112.988734,22.94967,4.0,False,,关键词:武术
B0KK5OIBAQ,云龙武术馆(松岗商业广场店),非遗体验,体育休闲服务;运动场馆;运动场所,鸿图东路与禅炭路交叉口东40米,大沥镇,113.102954,23.144082,4.0,False,,关键词:武术
B0HRGZ7U41,南海白眉武术馆,非遗体验,体育休闲服务;运动场馆;运动场所,西樵镇岭西禄舟村5队环村大街21号,西樵镇,112.948591,22.921979,4.0,True,白眉拳,关键词:武术
B0FFI3Y12C,尚俊跆拳道馆,体育设施,体育休闲服务;运动场馆;跆拳道场馆,康宁路20号2楼,里水镇,113.159894,23.19951,4.0,False,,关键词:武术
B0L0TUA9AV,体艺到家·跳绳·增高·中考·羽毛球·体适能(南海店),其他,科教文化服务;培训机构;培训机构,桂城街道季华东路31号天安中心12座,桂城街道,113.166673,23.015505,3.6,False,,关键词:武术
B0FFJI1LXG,西樵龙狮武术运动协会青联龙狮训练基地,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,西樵爱国村经济开发区,西樵镇,112.966858,22.942866,4.5,True,醒狮,关键词:武术
B0FFI1W5UZ,碣石武馆,体育设施,体育休闲服务;运动场馆;运动场所,沥北中心公园西南,里水镇,113.121421,23.130272,4.2,False,,关键词:武术
B0KANZ1326,沙溪罡毅龙狮训练基地,其他,科教文化服务;培训机构;培训机构,沙溪建材店,里水镇,113.198125,23.122347,4.2,True,醒狮,关键词:武术
B0IA5Z8RT1,佛山聚谊武术龙狮团,自然景观,科教文化服务;科教文化场所;科教文化场所,兴旺大道与旺达二路交叉口东南20米,大沥镇,113.090496,23.054396,4.4,True,醒狮,关键词:武术
B0FFIZKQAG,西樵尚武白眉武馆,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,西樵镇岭西羔舟舟黎家99号,西樵镇,112.951539,22.924225,4.3,True,白眉拳,关键词:武术
B0LAK7MALC,仁义咏春拳馆(佛山高新分馆),自然景观,体育休闲服务;体育休闲服务场所;体育休闲服务场所,海七路保利花园二期拾加教育城三楼舞蹈室,桂城街道,113.154025,23.065875,3.7,True,咏春拳,关键词:武术
B0I0350ZG4,蔡李佛丹灶武术馆,非遗体验,体育休闲服务;运动场馆;运动场所,丹灶大道10号2楼,丹灶镇,112.918273,23.048032,3.8,False,,关键词:武术
B0J2673N9W,佛山跆拳道正道馆,自然景观,体育休闲服务;运动场馆;跆拳道场馆,体育路教育城3楼跆拳道正道舘,里水镇,113.125823,23.116643,3.7,False,,关键词:武术
B0FFLATT8H,中和咏春拳馆,体育设施,体育休闲服务;体育休闲服务场所;体育休闲服务场所,外滩北路与外滩东路交叉口东南160米,狮山镇,113.051624,23.054313,4.3,True,咏春拳,关键词:咏春
B02F50X8XR,郭氏咏春拳会,体育设施,政府机构及社会团体;社会团体;行业协会|体育休闲服务;运动场馆;健身中心,夏北大道和文林里大街的交叉口附近,桂城街道,113.169735,23.055341,4.1,True,咏春拳,关键词:咏春
B0FFM4ZZ50,佛山恒胜咏春拳馆,自然景观,体育休闲服务;运动场馆;运动场所,狮山镇罗村外滩南路庆业楼首层133号,狮山镇,113.048963,23.05428,4.1,True,咏春拳,关键词:咏春
